t,value
1620558958,1667
1620558988,4891
1620559018,1511
1620559048,4810
1620559078,1453
1620559108,4749
1620559138,1376
1620559168,4680
1620559198,1300
1620559228,4604
1620559258,1229
1620559288,4526
1620559318,1180
1620559348,4487
1620559378,1122
1620559408,4426
1620559438,1065
1620559468,4357
1620559498,1014
1620559528,4309
1620559558,902
1620559588,4220
1620559618,875
1620559648,4154
1620559678,793
1620559708,4083
1620559738,703
1620559768,4020
1620559798,649
1620559828,3956
1620559858,581
1620559888,3869
1620559918,505
1620559948,3808
1620559978,452
1620560008,3756
1620560038,374
1620560068,3687
1620560098,314
1620560128,3597
1620560158,217
1620560188,3521
1620560218,155
1620560248,3442
1620560278,94
1620560308,3391
1620560338,32
1620560368,3326
1620560398,6624
1620560428,3274
1620560458,6560
1620560488,3193
1620560518,6502
1620560548,3150
1620560578,6464
1620560608,3085
1620560638,6387
1620560668,3017
1620560698,6305
1620560728,2911
1620560758,6219
1620560788,2843
1620560818,6147
1620560848,2768
1620560878,6075
1620560908,2689
1620560938,5996
1620560968,2618
1620560998,5916
1620561028,2551
1620561058,5856
1620561088,2496
1620561118,5790
1620561148,2433
1620561178,5729
1620561208,2359
1620561238,5689
1620561268,2326
1620561298,5625
1620561328,2279
1620561358,5583
1620561388,2209
1620561418,5512
1620561448,2145
1620561478,5455
1620561508,2074
1620561538,5379
1620561568,2019
1620561598,5316
1620561628,1940
1620561658,5241
1620561688,1876
1620561718,5193
1620561748,1811
1620561778,5127
1620561808,1766
1620561838,5073
1620561868,1700
1620561898,5003
1620561928,1658
1620561958,4962
1620561988,1613
1620562018,4924
1620562048,1555
1620562078,4843
1620562108,1469
1620562138,4771
1620562168,1380
1620562198,4670
1620562228,1319
1620562258,4616
1620562288,1264
1620562318,4577
1620562348,1225
1620562378,4526
1620562408,1178
1620562438,4465
1620562468,1107
1620562498,4405
1620562528,1031
1620562558,4341
1620562588,964
1620562618,4267
1620562648,911
1620562678,4219
1620562708,860
1620562738,4150
1620562768,784
1620562798,4100
1620562828,725
1620562858,4032
1620562888,669
1620562918,3980
1620562948,596
1620562978,3893
1620563008,545
1620563038,3843
1620563068,452
1620563098,3756
1620563128,393
1620563158,3701
1620563188,299
1620563218,3619
1620563248,248
1620563278,3538
1620563308,171
1620563338,3467
1620563368,108
1620563398,3422
1620563428,64
1620563458,3358
1620563488,6663
1620563518,3276
1620563548,6594
1620563578,3209
1620563608,6514
1620563638,3144
1620563668,6451
1620563698,3084
1620563728,6386
1620563758,3024
1620563788,6316
1620563818,2954
1620563848,6267
1620563878,2898
1620563908,6203
1620563938,2851
1620563968,6156
1620563998,2778
1620564028,6085
1620564058,2721
1620564088,6036
1620564118,2688
1620564148,5980
1620564178,2637
1620564208,5932
1620564238,2579
1620564268,5869
1620564298,2501
1620564328,5826
1620564358,2461
1620564388,5761
1620564418,2412
1620564448,5715
1620564478,2346
1620564508,5664
1620564538,2294
1620564568,5595
1620564598,2211
1620564628,5522
1620564658,2135
1620564688,5423
1620564718,2064
1620564748,5361
1620564778,1978
1620564808,5311
1620564838,1938
1620564868,5239
1620564898,1848
1620564928,5167
1620564958,1797
1620564988,5102
1620565018,1711
1620565048,5022
1620565078,1640
1620565108,4938
1620565138,1560
1620565168,4858
1620565198,1467
1620565228,4784
1620565258,1401
1620565288,4701
1620565318,1322
