t,value
1620558028,75
1620558955,146
1620558985,171
1620559015,170
1620559045,170
1620559075,170
1620559105,170
1620559135,171
1620559165,171
1620559195,170
1620559225,170
1620559255,170
1620559285,170
1620559315,170
1620559345,170
1620559375,170
1620559405,170
1620559435,172
1620559465,172
1620559495,170
1620559525,171
1620559555,171
1620559585,170
1620559615,170
1620559645,170
1620559675,170
1620559705,170
1620559735,171
1620559765,171
1620559795,170
1620559825,170
1620559855,170
1620559885,170
1620559915,170
1620559945,170
1620559975,170
1620560005,170
1620560035,172
1620560065,172
1620560095,170
1620560125,171
1620560155,171
1620560185,170
1620560215,170
1620560245,170
1620560275,170
1620560305,170
1620560335,171
1620560365,175
1620560395,175
1620560425,173
1620560455,173
1620560485,173
1620560515,173
1620560545,173
1620560575,173
1620560605,173
1620560635,175
1620560665,176
1620560695,174
1620560725,174
1620560755,174
1620560785,173
1620560815,173
1620560845,173
1620560875,173
1620560905,173
1620560935,174
1620560965,173
1620560995,176
1620561025,176
1620561055,176
1620561085,176
1620561115,176
1620561145,176
1620561175,176
1620561205,176
1620561235,178
1620561265,178
1620561295,176
1620561325,177
1620561355,177
1620561385,176
1620561415,176
1620561445,176
1620561475,176
1620561505,176
1620561535,177
1620561565,177
1620561595,176
1620561625,176
1620561655,176
1620561685,176
1620561715,176
1620561745,176
1620561775,176
1620561805,177
1620561835,179
1620561865,179
1620561895,177
1620561925,178
1620561955,178
1620561985,177
1620562015,177
1620562045,178
1620562075,178
1620562105,177
1620562135,178
1620562165,178
1620562195,177
1620562225,177
1620562255,178
1620562285,178
1620562315,178
1620562345,178
1620562375,178
1620562405,178
1620562435,180
1620562465,180
1620562495,178
1620562525,179
1620562555,179
1620562585,178
1620562615,178
1620562645,178
1620562675,178
1620562705,178
1620562735,179
1620562765,179
1620562795,178
1620562825,178
1620562855,178
1620562885,178
1620562915,178
1620562945,178
1620562975,178
1620563005,178
1620563035,180
1620563065,180
1620563095,178
1620563125,179
1620563155,179
1620563185,178
1620563215,178
1620563245,179
1620563275,179
1620563305,179
1620563335,180
1620563365,180
1620563395,179
1620563425,179
1620563455,179
1620563485,179
1620563515,179
1620563545,179
1620563575,179
1620563605,179
1620563635,181
1620563665,180
1620563695,179
1620563725,180
1620563755,180
1620563785,179
1620563815,179
1620563845,179
1620563875,179
1620563905,179
1620563935,180
1620563965,180
1620563995,179
1620564025,179
1620564055,179
1620564085,179
1620564115,179
1620564145,179
1620564175,179
1620564205,179
1620564235,181
1620564265,181
1620564295,179
1620564325,180
1620564355,180
1620564385,179
1620564415,179
1620564445,179
1620564475,179
1620564505,179
1620564535,180
1620564565,180
1620564595,179
1620564625,179
1620564655,179
1620564685,180
1620564715,179
1620564745,179
1620564775,179
1620564805,179
1620564835,181
1620564865,181
1620564895,179
1620564925,180
1620564955,180
1620564985,179
1620565015,180
1620565045,180
1620565075,179
1620565105,179
1620565135,180
1620565165,180
1620565195,179
1620565225,179
1620565255,179
1620565285,179
1620565315,179
1620565345,179
1620565375,179
1620565405,179
1620565435,181
1620565465,181
1620565495,179
1620565525,180
1620565555,180
1620565585,179
1620565615,179
1620565645,179
1620565675,179
1620565705,179
1620565735,180
1620565765,180
1620565795,179
1620565825,179
1620565855,180
1620565885,180
1620565915,180
1620565945,180
1620565975,180
1620566005,180
1620566035,182
1620566065,182
1620566095,180
1620566125,181
1620566155,181
1620566185,180
1620566215,180
1620566245,180
1620566275,180
1620566305,180
1620566335,181
1620566365,181
1620566395,180
1620566425,180
1620566455,180
1620566485,180
1620566515,180
1620566545,180
1620566575,180
1620566605,180
1620566635,182
1620566665,182
1620566695,180
1620566725,181
1620566755,181
1620566785,180
1620566815,180
1620566845,181
1620566875,181
1620566905,180
1620566935,181
1620566965,181
1620566995,180
1620567025,180
1620567055,180
1620567085,180
1620567115,179
1620567145,180
1620567175,180
1620567205,180
1620567235,182
1620567265,183
1620567295,181
1620567325,181
1620567355,181
1620567385,180
1620567415,180
1620567445,180
1620567475,180
1620567505,180
1620567535,181
1620567565,181
1620567595,180
1620567625,180
1620567655,180
1620567685,180
1620567715,180
1620567745,180
1620567775,180
1620567805,180
1620567835,181
1620567865,182
1620567895,180
1620567925,181
1620567955,181
1620567985,180
1620568015,180
1620568045,180
1620568075,182
1620568105,182
1620568135,183
1620568165,183
1620568195,182
1620568225,182
1620568255,182
1620568285,182
1620568315,182
1620568345,182
1620568375,182
1620568405,182
1620568435,184
1620568465,184
1620568495,182
1620568525,183
1620568555,183
1620568585,182
1620568615,182
1620568645,181
1620568675,182
1620568705,182
1620568735,183
1620568765,183
1620568795,182
1620568825,182
1620568855,182
1620568885,182
1620568915,182
1620568945,182
1620568975,182
1620569005,183
1620569035,185
1620569065,185
1620569095,183
1620569125,183
1620569155,183
1620569185,182
1620569215,182
1620569245,182
1620569275,182
1620569305,182
1620569335,183
1620569365,183
1620569395,182
1620569425,182
1620569455,182
1620569485,182
1620569515,182
1620569545,182
1620569575,182
1620569605,182
1620569635,184
1620569665,184
1620569695,182
1620569725,183
1620569755,183
1620569785,182
1620569815,182
1620569845,182
1620569875,182
1620569905,182
1620569935,183
1620569965,183
1620569995,182
1620570025,182
1620570055,182
1620570085,182
1620570115,182
1620570145,182
1620570175,182
1620570205,182
1620570235,184
1620570265,184
1620570295,182
1620570325,183
1620570355,183
1620570385,182
1620570415,182
1620570445,182
1620570475,182
1620570505,182
1620570535,183
1620570565,183
1620570595,182
1620570625,182
1620570655,182
1620570685,182
1620570715,182
1620570745,182
1620570775,182
1620570805,182
1620570835,184
1620570865,184
1620570895,182
1620570925,183
1620570955,183
1620570985,182
1620571015,182
1620571045,182
1620571075,182
1620571105,182
1620571135,183
1620571165,184
1620571195,183
1620571225,182
1620571255,182
1620571285,182
1620571315,182
1620571345,181
1620571375,181
1620571405,182
1620571435,184
1620571465,185
1620571495,183
1620571525,183
1620571555,183
1620571585,182
1620571615,182
1620571645,182
1620571675,182
1620571705,182
1620571735,183
1620571765,183
1620571795,182
1620571825,182
1620571855,182
1620571885,182
1620571915,182
1620571945,182
1620571975,182
1620572005,182
1620572035,184
1620572065,184
1620572095,182
1620572125,183
1620572155,183
1620572185,182
1620572215,182
1620572245,182
1620572275,182
1620572305,182
1620572335,183
1620572365,183
1620572395,182
1620572425,181
1620572455,182
1620572485,182
1620572515,182
1620572545,182
1620572575,182
1620572605,182
1620572635,184
1620572665,184
1620572695,182
1620572725,183
1620572755,183
1620572785,182
1620572815,182
1620572845,182
1620572875,182
1620572905,182
1620572935,183
1620572965,183
1620572995,182
1620573025,182
1620573055,182
1620573085,182
1620573115,182
1620573145,182
1620573175,182
1620573205,182
1620573235,184
1620573265,184
1620573295,182
1620573325,184
1620573355,184
1620573385,182
1620573415,183
1620573445,183
1620573475,182
1620573505,182
1620573535,183
1620573565,183
