t,value
1620558958,3473
1620558988,85
1620559018,3378
1620559048,0
1620559078,3304
1620559108,6602
1620559138,3200
1620559168,6497
1620559198,3131
1620559228,6422
1620559258,3064
1620559288,6340
1620559318,2979
1620559348,6282
1620559378,2934
1620559408,6244
1620559438,2874
1620559468,6191
1620559498,2812
1620559528,6127
1620559558,2767
1620559588,6061
1620559618,2691
1620559648,5991
1620559678,2602
1620559708,5910
1620559738,2538
1620559768,5841
1620559798,2475
1620559828,5763
1620559858,2385
1620559888,5683
1620559918,2295
1620559948,5593
1620559978,2243
1620560008,5536
1620560038,2201
1620560068,5505
1620560098,2137
1620560128,5452
1620560158,2080
1620560188,5377
1620560218,2000
1620560248,5307
1620560278,1913
1620560308,5211
1620560338,1838
1620560368,5145
1620560398,1755
1620560428,5053
1620560458,1696
1620560488,5002
1620560518,1644
1620560548,4942
1620560578,1588
1620560608,4890
1620560638,1514
1620560668,4817
1620560698,1448
1620560728,4755
1620560758,1394
1620560788,4709
1620560818,1327
1620560848,4629
1620560878,1262
1620560908,4568
1620560938,1194
1620560968,4513
1620560998,1164
1620561028,4477
1620561058,1118
1620561088,4429
1620561118,1053
1620561148,4340
1620561178,968
1620561208,4291
1620561238,888
1620561268,4198
1620561298,826
1620561328,4122
1620561358,733
1620561388,4032
1620561418,669
1620561448,3983
1620561478,593
1620561508,3906
1620561538,533
1620561568,3835
1620561598,456
1620561628,3743
1620561658,371
1620561688,3666
1620561718,295
1620561748,3595
1620561778,239
1620561808,3531
1620561838,174
1620561868,3481
1620561898,124
1620561928,3421
1620561958,30
1620561988,3343
1620562018,6657
1620562048,3275
1620562078,6587
1620562108,3235
1620562138,6541
1620562168,3187
1620562198,6499
1620562228,3126
1620562258,6436
1620562288,3068
1620562318,6359
1620562348,2978
1620562378,6287
1620562408,2906
1620562438,6199
1620562468,2846
1620562498,6157
1620562528,2797
1620562558,6074
1620562588,2711
1620562618,6023
1620562648,2657
1620562678,5955
1620562708,2576
1620562738,5888
1620562768,2515
1620562798,5821
1620562828,2459
1620562858,5765
1620562888,2397
1620562918,5711
1620562948,2346
1620562978,5638
1620563008,2271
1620563038,5575
1620563068,2205
1620563098,5501
1620563128,2141
1620563158,5460
1620563188,2076
1620563218,5382
1620563248,2029
1620563278,5342
1620563308,1968
1620563338,5268
1620563368,1903
1620563398,5200
1620563428,1844
1620563458,5154
1620563488,1784
1620563518,5105
1620563548,1727
1620563578,5044
1620563608,1681
1620563638,4995
1620563668,1636
1620563698,4929
1620563728,1567
1620563758,4872
1620563788,1503
1620563818,4810
1620563848,1434
1620563878,4733
1620563908,1371
1620563938,4657
1620563968,1293
1620563998,4605
1620564028,1238
1620564058,4543
1620564088,1178
1620564118,4469
1620564148,1098
1620564178,4400
1620564208,1014
1620564238,4303
1620564268,938
1620564298,4244
1620564328,857
1620564358,4165
1620564388,800
1620564418,4112
1620564448,734
1620564478,4030
1620564508,651
1620564538,3962
1620564568,576
1620564598,3877
1620564628,514
1620564658,3799
1620564688,421
1620564718,3734
1620564748,378
1620564778,3678
1620564808,295
1620564838,3614
1620564868,249
1620564898,3564
1620564928,187
1620564958,3499
1620564988,111
1620565018,3425
1620565048,31
1620565078,3330
1620565108,6638
1620565138,3275
1620565168,6601
1620565198,3220
1620565228,6503
1620565258,3117
1620565288,6419
1620565318,3066
1620565348,6363
1620565378,2988
1620565408,6279
1620565438,2924
1620565468,6220
1620565498,2844
1620565528,6156
1620565558,2782
1620565588,6102
1620565618,2740
1620565648,6034
1620565678,2656
1620565708,5959
1620565738,2583
1620565768,5883
1620565798,2515
1620565828,5808
1620565858,2430
1620565888,5745
1620565918,2354
1620565948,5655
1620565978,2286
1620566008,5576
1620566038,2205
1620566068,5522
1620566098,2144
1620566128,5448
1620566158,2050
1620566188,5361
1620566218,1987
1620566248,5296
1620566278,1909
1620566308,5207
1620566338,1859
1620566368,5174
1620566398,1789
1620566428,5095
1620566458,1732
1620566488,5025
1620566518,1639
1620566548,4940
1620566578,1568
1620566608,4876
1620566638,1505
1620566668,4802
1620566698,1405
1620566728,4692
1620566758,1334
1620566788,4629
1620566818,1249
1620566848,4541
1620566878,1193
